timeDuration, bytesRecvedOfApplication, sniffedPacketNum, sniffedSize
20,10214,7882,10560
19,9230,7148,9576
18,9916,7773,10423
13,7000,5489,7352
13,5773,4669,6258
11,5861,4639,6212
17,9385,7268,9732
15,7135,5584,7483
19,9479,7333,9826
11,5291,4330,5804
