timeDuration, bytesRecvedOfApplication, sniffedPacketNum, sniffedSize
16,9339,7233,9691
15,8735,6782,9089
17,9923,7665,10273
20,11675,8979,12030
14,6590,5242,7028
19,9879,7638,10235
19,11085,8532,11436
16,9341,7234,9696
15,8752,6792,9104
17,9919,7669,10276
