timeDuration, bytesRecvedOfApplication, sniffedPacketNum, sniffedSize
12,76220,57172,76573
15,94534,70827,94879
12,75822,56860,76159
18,113585,85062,113931
16,100819,75525,101172
20,126399,94632,126746
12,75108,56328,75443
18,112849,84515,113201
16,101573,76106,101927
17,107627,80605,107954
