timeDuration, bytesRecvedOfApplication, sniffedPacketNum, sniffedSize
14,2389,1846,2472
13,2239,1864,2496
18,6665,5243,7020
18,6964,5461,7311
15,5011,4005,5364
17,2035,1622,2170
17,7073,5543,7425
13,1821,1423,1903
18,1666,1295,1731
15,7158,5703,7647
