timeDuration, bytesRecvedOfApplication, sniffedPacketNum, sniffedSize
17,21448,16283,21802
13,16026,12238,16379
18,22800,17294,23152
11,7418,5796,7771
12,8742,6785,9092
13,3821,2995,4014
18,17867,13673,18341
11,7756,5972,8008
12,11655,8961,12007
20,25411,19248,25768
