timeDuration, bytesRecvedOfApplication, sniffedPacketNum, sniffedSize
19,9957,7698,10314
16,7441,5818,7796
15,8021,6375,8539
11,4284,3299,4422
12,5353,4345,5825
20,9828,7596,10176
14,6451,5078,6804
16,7706,6012,8059
12,5816,4702,6304
17,9379,7261,9729
