timeDuration, bytesRecvedOfApplication, sniffedPacketNum, sniffedSize
16,9246,7162,9595
20,11588,8908,11937
19,10982,8455,11327
18,10415,8031,10762
20,11597,8913,11943
12,6898,5404,7241
15,8654,6719,9001
19,10996,8470,11349
14,8057,6278,8411
11,6313,4968,6658
