timeDuration, bytesRecvedOfApplication, sniffedPacketNum, sniffedSize
17,54702,41110,55056
18,58444,43911,58797
16,51274,38551,51614
17,55149,41448,55499
18,57738,43367,58082
16,52302,39316,52650
20,64525,48445,64870
19,60606,45527,60954
14,44900,33798,45253
14,44991,33859,45336
