timeDuration, bytesRecvedOfApplication, sniffedPacketNum, sniffedSize
17,18189,13847,18542
14,10201,7875,10554
19,15772,12035,16123
16,17073,13010,17421
19,20535,15596,20886
19,10812,8327,11162
19,20680,15707,21029
19,20443,15532,20797
13,8525,6652,8920
11,11229,8649,11577
