timeDuration, bytesRecvedOfApplication, sniffedPacketNum, sniffedSize
17,104663,78394,105011
13,81326,60990,81683
11,68864,51678,69217
12,67979,51035,68338
13,81761,61315,82111
18,112294,84111,112646
11,68687,51546,69041
19,119109,89205,119464
19,118006,88376,118358
16,101050,75700,101399
