timeDuration, bytesRecvedOfApplication, sniffedPacketNum, sniffedSize
14,121292,90800,121629
16,133907,100081,134220
15,136772,102395,137107
14,111052,83291,111687
16,149966,112233,150285
15,194139,145355,194643
17,172546,129117,172887
20,212684,159106,213033
14,124736,93426,125094
16,197025,147406,197375
