timeDuration, bytesRecvedOfApplication, sniffedPacketNum, sniffedSize
13,7634,6078,8150
16,9395,7392,9912
17,9981,7828,10496
15,8806,6953,9322
19,11142,8695,11660
11,6461,5201,6972
17,9981,7826,10494
15,8810,6952,9321
19,11147,8692,11656
11,6451,5199,6969
