timeDuration, bytesRecvedOfApplication, sniffedPacketNum, sniffedSize
11,12517,9606,12868
15,17225,13120,17573
17,19546,14849,19895
20,22165,16809,22521
17,19426,14766,19781
13,14715,11245,15063
11,12480,9580,12834
15,17194,13101,17551
14,16035,12238,16391
19,21825,16567,22181
