timeDuration, bytesRecvedOfApplication, sniffedPacketNum, sniffedSize
17,55429,41656,55780
18,58901,44249,59254
16,52144,39201,52496
17,55608,41786,55959
18,58748,44136,59096
16,52066,39141,52418
20,65735,49355,66079
19,62166,46685,62511
14,45311,34104,45665
14,45664,34361,46012
