timeDuration, bytesRecvedOfApplication, sniffedPacketNum, sniffedSize
14,11306,8699,11659
14,17592,13398,17944
11,2333,2128,2850
14,17401,13253,17748
11,2566,2301,3082
17,15561,11880,15912
15,18748,14261,19098
19,18338,13951,18688
14,4987,4104,5501
11,7453,5824,7806
