timeDuration, bytesRecvedOfApplication, sniffedPacketNum, sniffedSize
18,1758,1368,1831
15,1501,1172,1568
17,1807,1398,1870
20,2425,1852,2480
11,1299,1094,1462
15,1493,1174,1570
14,1780,1363,1824
13,1325,1044,1396
15,5552,4408,5902
17,1732,1347,1801
