timeDuration, bytesRecvedOfApplication, sniffedPacketNum, sniffedSize
19,61622,46281,61977
19,62402,46862,62760
19,62536,46961,62892
19,62475,46928,62833
19,62092,46628,62448
16,52223,39268,52574
15,48815,36701,49166
17,55651,41822,56008
13,41879,31534,42236
15,48984,36841,49340
