timeDuration, bytesRecvedOfApplication, sniffedPacketNum, sniffedSize
19,58590,42168,59617
19,64695,46481,65717
19,61171,43978,62183
19,65050,46737,66078
19,64781,46544,65808
16,46716,33767,47741
15,12101,9060,12808
17,58245,41783,59076
13,37854,27356,38679
11,31470,22856,32316
12,40270,29194,41276
13,36596,26520,37496
11,30963,22469,31766
15,43217,31262,44203
17,48874,35249,49839
