timeDuration, bytesRecvedOfApplication, sniffedPacketNum, sniffedSize
17,19362,16053,22695
19,13905,11487,16237
18,20502,16878,23860
17,19382,16086,22740
19,21702,17713,25042
15,16947,14106,19941
13,14561,12095,17096
20,22787,18483,26131
13,14633,12382,17502
17,19384,16074,22724
19,21592,17649,24950
15,17034,14410,20371
13,12564,9869,13949
11,11633,10284,14534
11,12253,10197,14412
