timeDuration, bytesRecvedOfApplication, sniffedPacketNum, sniffedSize
14,14000,10018,14162
16,17311,12445,17594
12,14039,10081,14247
20,23420,16766,23702
17,19855,14229,20117
13,15145,10911,15424
18,20680,14832,20968
18,14567,10493,14834
11,6632,4896,6920
12,11893,8616,12180
20,23296,16644,23532
17,19759,14083,19909
13,14998,10805,15272
18,18864,13540,19143
18,19315,13916,19673
