timeDuration, bytesRecvedOfApplication, sniffedPacketNum, sniffedSize
11,4579,3398,4798
15,8785,6380,9015
14,8181,5948,8406
13,4564,3464,4895
18,9287,6756,9547
11,6362,4654,6577
15,8787,6300,8905
14,8178,5878,8308
13,7611,5549,7843
11,6429,4708,6652
12,6866,5008,7074
20,11703,8432,11918
14,8191,5887,8321
16,9359,6709,9482
12,7000,5112,7224
