timeDuration, bytesRecvedOfApplication, sniffedPacketNum, sniffedSize
13,18604,14544,20561
13,35583,27042,38232
13,28751,21383,30229
13,37006,28488,40277
13,41433,31879,45067
13,43015,32790,46356
13,27309,21726,30716
16,42755,32668,46187
14,46485,35223,49799
11,35440,27479,38849
17,7849,6506,9195
16,44411,32998,46656
17,51799,353605,500000
11,31325,24288,34337
17,24614,19778,27958
