timeDuration, bytesRecvedOfApplication, sniffedPacketNum, sniffedSize
14,7156,6298,8901
12,5962,5259,7430
16,8441,353595,500000
18,9350,8071,11405
14,7067,6249,8830
12,6290,5738,8109
16,8725,7626,10778
18,9547,8230,11631
14,7218,6327,8941
12,5859,5160,7291
19,10405,8810,12450
19,10271,8772,12396
12,6203,5505,7777
19,9871,8480,11986
12,4984,4255,6011
