timeDuration, bytesRecvedOfApplication, sniffedPacketNum, sniffedSize
14,28343,353609,500000
14,8486,6803,9613
11,36222,28074,39688
17,52355,39417,55730
15,41910,31668,44773
19,65082,48442,68491
11,34262,26581,37581
17,58414,43681,61760
12,13018,11567,16350
18,45310,34209,48366
13,43429,33110,46811
13,38972,29654,41927
13,23590,18676,26401
12,4313,3910,5523
19,49449,37331,52782
