timeDuration, bytesRecvedOfApplication, sniffedPacketNum, sniffedSize
13,2369,1786,2499
18,14284,10762,15214
18,5759,4296,6068
15,2874,2127,3003
17,3377,2484,3506
20,4016,2935,4145
11,1990,1503,2120
12,2115,1586,2239
17,3374,2479,3500
13,2366,1770,2496
18,3510,2578,3639
15,4193,3140,4436
11,2233,1672,2361
12,2368,1769,2496
17,3382,2482,3506
