timeDuration, bytesRecvedOfApplication, sniffedPacketNum, sniffedSize
17,46281,33340,47141
20,57694,41516,58702
17,18728,13958,19734
20,37996,27524,38917
14,32429,23665,33457
19,32656,23823,33681
16,24520,17941,25365
15,39331,28536,40348
14,37387,27136,38368
19,53749,38686,54701
19,53159,38324,54187
16,26353,19256,27224
15,41325,29956,42347
14,36219,26300,37186
19,52639,37946,53654
