timeDuration, bytesRecvedOfApplication, sniffedPacketNum, sniffedSize
12,33573,24328,34396
13,40716,29399,41568
11,28862,21044,29753
12,3154,2536,3582
13,1704,1366,1928
18,28034,20122,28450
11,29660,21610,30553
15,49432,35686,50456
17,51102,36869,52129
20,50048,35921,50789
17,52242,37668,53259
13,37240,27064,38265
11,18313,13318,18829
15,34892,25222,35660
17,51672,37196,52593
