timeDuration, bytesRecvedOfApplication, sniffedPacketNum, sniffedSize
12,12078,9219,13031
13,11862,8909,12593
11,9823,7386,10439
19,19431,14471,20458
19,20258,15056,21285
19,19266,14356,20291
16,15575,11666,16491
15,15657,11741,16597
17,17736,13228,18701
20,21534,15957,22560
17,18020,13429,18986
20,20552,15263,21579
17,16798,12609,17825
13,13337,10097,14274
18,18061,13502,19086
