timeDuration, bytesRecvedOfApplication, sniffedPacketNum, sniffedSize
11,11997,10038,14189
14,15545,11815,16700
11,12508,10396,14695
14,15958,13116,18541
18,20178,16256,22979
17,19530,15800,22335
12,6350,5548,7839
12,13520,11386,16093
12,13771,11566,16350
12,13706,11565,16347
19,21904,17870,25263
18,15496,12729,17993
16,17767,14702,20784
14,15830,13068,18473
15,16827,14325,20249
