timeDuration, bytesRecvedOfApplication, sniffedPacketNum, sniffedSize
17,3247,2400,3376
13,2375,1775,2505
18,3382,2487,3512
15,2752,2041,2881
14,2619,1948,2748
13,2481,1849,2609
18,3503,2574,3633
15,2863,2120,2991
17,3119,2301,3249
20,3884,2841,4012
11,1863,1410,1990
12,2112,1589,2242
17,3151,2320,3277
20,3882,2842,4012
11,1977,1491,2103
