timeDuration, bytesRecvedOfApplication, sniffedPacketNum, sniffedSize
13,2242,2029,2865
14,2614,2278,3213
15,3005,2551,3601
20,3760,3148,4446
17,3305,2819,3969
13,2492,2224,3139
14,2614,2280,3216
12,2243,2105,2971
13,2501,2223,3137
14,2493,2299,3243
19,3538,2949,4164
12,1400,62613,88533
17,3250,2727,3850
16,3001,2609,3683
15,2752,2390,3373
