timeDuration, bytesRecvedOfApplication, sniffedPacketNum, sniffedSize
19,52601,39576,55957
19,16645,13333,18847
18,50638,38198,54008
13,34506,26843,37952
13,32593,25413,35929
20,56509,42691,60361
16,12521,11213,15848
11,26684,21306,30122
17,29561,22929,32418
12,29699,23470,33180
15,39700,30515,43143
16,40009,30662,43350
13,13518,10989,15531
20,53596,40307,56990
19,52157,39319,55592
