timeDuration, bytesRecvedOfApplication, sniffedPacketNum, sniffedSize
11,1982,1867,2636
18,3510,2931,4138
14,2615,2359,3329
19,3630,3080,4349
12,2112,1928,2721
16,2970,2528,3569
18,3414,2856,4033
11,1980,1830,2580
18,3377,2835,4004
14,2624,2313,3264
19,3628,3088,4361
15,2741,2385,3366
17,3161,2740,3869
19,3492,2917,4118
12,2222,2010,2835
