timeDuration, bytesRecvedOfApplication, sniffedPacketNum, sniffedSize
13,37007,28287,39990
20,51641,38894,54992
18,6181,5421,7659
15,4053,3537,4995
19,40306,29882,42249
11,32543,25392,35896
17,27221,20807,29415
12,3951,3437,4854
18,50679,38071,53828
20,52860,38975,55107
19,29833,22662,32039
14,2113,2345,3309
15,29662,22440,31723
12,35571,26700,37749
15,47810,36603,51749
