timeDuration, bytesRecvedOfApplication, sniffedPacketNum, sniffedSize
15,2747,2365,3340
20,4022,3264,4608
13,2378,2118,2988
11,1987,1943,2741
18,3386,2842,4014
17,3249,2812,3969
16,2994,2607,3680
15,2754,2410,3400
20,3892,3263,4607
17,3126,2682,3785
16,2997,2613,3688
15,2748,2408,3397
20,3891,3194,4510
13,2370,2188,3088
14,2491,2178,3074
