timeDuration, bytesRecvedOfApplication, sniffedPacketNum, sniffedSize
16,17801,13076,18487
12,2458,1890,2669
20,22344,16531,23371
17,19584,14577,20608
20,20063,14616,20664
17,18011,13464,19035
13,14543,10862,15354
11,2819,2267,3201
19,19722,14627,20678
19,19090,14190,20062
19,14025,10074,14242
19,20084,14739,20838
19,21511,15804,22344
19,18700,13815,19532
13,7612,5768,8153
