timeDuration, bytesRecvedOfApplication, sniffedPacketNum, sniffedSize
18,20487,15217,21514
11,12314,9208,13016
15,16976,12735,18003
17,19359,14420,20384
20,22856,16894,23883
17,19387,14439,20412
13,14667,10966,15503
11,12226,9275,13110
15,16535,12320,17416
17,19308,14370,20316
20,22881,16911,23908
17,19259,14350,20282
13,11300,8594,12149
11,10032,7581,10713
15,17006,12755,18033
