timeDuration, bytesRecvedOfApplication, sniffedPacketNum, sniffedSize
13,46005,35157,49709
13,43761,32165,45478
13,45252,34370,48591
13,45564,34011,48086
16,54315,40698,57539
17,60970,45489,64313
12,22678,17380,24569
15,47141,35200,49766
19,41535,31224,44146
11,39227,29990,42400
17,59047,44131,62395
15,32364,24734,34969
19,28104,20788,29387
14,47556,34910,49358
11,39155,29781,42103
