timeDuration, bytesRecvedOfApplication, sniffedPacketNum, sniffedSize
13,33590,25500,36053
13,35529,27657,39100
20,50819,38289,54137
16,40274,30014,42434
17,53747,40337,57032
15,39922,29856,42212
12,21030,16587,23448
16,27449,20784,29384
17,23208,18566,26247
13,15046,11678,16505
20,33109,25287,35751
14,23617,18516,26174
18,29375,22376,31636
13,30565,23343,33003
20,55083,41461,58620
