timeDuration, bytesRecvedOfApplication, sniffedPacketNum, sniffedSize
14,7973,6069,8577
19,10935,8189,11569
19,10906,8165,11541
16,9092,6879,9722
15,8584,6511,9203
14,7973,6079,8591
19,10897,8159,11534
19,10928,8178,11559
19,10941,8191,11577
16,9181,6959,9835
15,8598,6529,9227
14,7890,5984,8455
16,9176,6935,9801
15,8536,6497,9179
14,7996,6092,8611
