timeDuration, bytesRecvedOfApplication, sniffedPacketNum, sniffedSize
12,2106,1586,2236
17,3130,2304,3254
20,3766,2756,3893
14,2492,1858,2621
13,2366,1764,2491
18,3383,2488,3512
15,2737,2029,2864
14,2622,1950,2751
13,2363,1768,2493
18,3387,2492,3517
15,2747,2034,2872
17,3250,2394,3380
17,3128,2308,3257
20,3768,2756,3893
14,2493,1860,2624
