timeDuration, bytesRecvedOfApplication, sniffedPacketNum, sniffedSize
11,6429,4703,6645
12,7018,5049,7134
20,9432,6898,9749
14,8059,5861,8283
16,9366,6714,9490
12,7000,5104,7214
13,7597,5462,7718
18,10544,7544,10664
11,6434,4704,6647
12,6996,5033,7112
