timeDuration, bytesRecvedOfApplication, sniffedPacketNum, sniffedSize
14,2950,2240,3162
19,4169,3106,4388
16,3609,2731,3854
12,2648,2018,2850
13,2817,2161,3051
18,4011,2993,4227
18,4081,3046,4301
11,2382,1858,2618
12,2662,2044,2887
20,4545,3375,4764
