timeDuration, bytesRecvedOfApplication, sniffedPacketNum, sniffedSize
19,21979,21467,30352
20,22835,22078,31209
18,20745,20602,29127
15,17286,18149,25657
11,12590,14835,20971
19,21941,21442,30315
13,14909,16466,23279
12,13718,15634,22100
17,19582,19786,27971
17,19581,19786,27971
