timeDuration, bytesRecvedOfApplication, sniffedPacketNum, sniffedSize
20,4559,3403,4804
14,3151,2398,3384
19,4308,3201,4518
16,3570,2683,3789
15,3374,2557,3611
11,2441,1887,2663
12,2673,2055,2898
13,2913,2221,3135
15,3365,2534,3577
14,3143,2379,3359
