timeDuration, bytesRecvedOfApplication, sniffedPacketNum, sniffedSize
16,33245,29459,41651
11,22044,21667,30631
14,47467,39555,55922
15,51024,42055,59459
16,51088,42035,59433
11,36397,31717,44841
14,41188,35104,49631
13,9701,12777,18061
14,21256,20961,29635
18,58879,47604,67309
