timeDuration, bytesRecvedOfApplication, sniffedPacketNum, sniffedSize
12,42964,31114,43991
13,45794,33116,46821
11,39614,28744,40640
15,54120,38965,55095
17,22357,16463,23275
13,41003,29664,41941
11,39572,28709,40593
12,43217,31247,44181
13,46680,33732,47694
11,39195,28442,40215
