timeDuration, bytesRecvedOfApplication, sniffedPacketNum, sniffedSize
14,3208,2426,3427
16,3677,2767,3908
15,3451,2618,3695
14,3210,2443,3449
19,4344,3241,4578
16,3688,2771,3913
15,3454,2596,3664
11,2512,1935,2731
12,2747,2099,2963
13,2959,2240,3162
