timeDuration, bytesRecvedOfApplication, sniffedPacketNum, sniffedSize
11,12579,9450,13359
15,17249,12927,18274
17,16500,12248,17316
20,22968,16971,23993
17,19614,14602,20639
13,14973,11195,15825
11,12588,9468,13383
15,17207,12870,18192
17,19672,14641,20698
13,14943,11136,15743
