timeDuration, bytesRecvedOfApplication, sniffedPacketNum, sniffedSize
13,7392,5650,7986
18,10323,7769,10981
11,6198,4710,6655
15,8550,6173,8724
14,7964,6089,8604
19,10883,7903,11170
16,9154,6748,9537
12,6734,5113,7225
13,7331,5574,7878
11,6163,4726,6676
