timeDuration, bytesRecvedOfApplication, sniffedPacketNum, sniffedSize
14,3230,8207,11599
13,2964,8021,11335
11,2520,7708,10892
12,2761,7881,11138
17,3920,8709,12308
20,4575,9166,12954
11,2509,7700,10882
12,2761,7880,11138
17,3923,8703,12300
20,4591,9175,12968
