timeDuration, bytesRecvedOfApplication, sniffedPacketNum, sniffedSize
18,21076,20832,29453
15,17516,18308,25883
11,12798,14974,21169
19,22230,21656,30618
13,15161,16651,23539
12,14017,15842,22395
20,23136,22293,31518
11,12740,14938,21118
19,22132,21572,30499
20,23225,22361,31614
