timeDuration, bytesRecvedOfApplication, sniffedPacketNum, sniffedSize
20,54019,38930,55042
14,45442,32866,46468
19,66072,47455,67097
19,53967,38450,54367
16,27774,20191,28546
15,50265,36069,50999
17,57563,41420,58565
13,44546,32222,45560
18,61924,44524,62950
11,36926,26844,37954
