timeDuration, bytesRecvedOfApplication, sniffedPacketNum, sniffedSize
13,2361,7596,10736
16,3003,8132,11491
13,3027,8077,11415
19,3503,8408,11882
15,2747,7872,11124
16,2880,7963,11253
17,3128,8141,11505
12,2402,7647,10793
18,3376,8339,11785
13,2369,7684,10858
