timeDuration, bytesRecvedOfApplication, sniffedPacketNum, sniffedSize
13,3041,2282,3222
18,4212,3115,4398
11,2571,1951,2752
12,2803,2114,2984
13,3035,2225,3141
18,4209,3110,4393
11,2571,1950,2752
12,2800,2058,2906
20,4677,3444,4866
17,3980,2950,4166
