timeDuration, bytesRecvedOfApplication, sniffedPacketNum, sniffedSize
15,2748,7871,11124
16,3000,8059,11375
11,1983,7335,10365
14,2488,7722,10912
11,1857,7241,10232
14,2621,7782,10997
11,1860,7305,10323
14,2488,7706,10889
11,1982,7330,10357
17,3130,8180,11559
