timeDuration, bytesRecvedOfApplication, sniffedPacketNum, sniffedSize
17,57862,46849,66239
12,40363,34483,48753
19,56041,45556,64413
18,55381,45172,63867
17,58077,47165,66686
19,38747,33331,47125
12,39102,33616,47527
19,32453,28873,40822
19,59269,47900,67725
15,49174,40702,57548
