timeDuration, bytesRecvedOfApplication, sniffedPacketNum, sniffedSize
13,45542,32940,46570
11,38238,27769,39261
15,51522,37151,52528
17,35861,25571,36155
20,66233,47522,67188
14,40511,29382,41539
19,30971,22626,31988
19,3226,2475,3495
16,26363,19082,26978
15,53902,38853,54932
