timeDuration, bytesRecvedOfApplication, sniffedPacketNum, sniffedSize
17,3818,8624,12190
20,4561,9149,12931
11,2437,7647,10807
12,2591,7764,10971
17,3843,8647,12221
20,4562,9149,12931
14,3135,8140,11505
13,2870,7951,11237
18,4083,8815,12458
15,3380,8318,11757
