timeDuration, bytesRecvedOfApplication, sniffedPacketNum, sniffedSize
14,2645,1966,2773
19,3700,2781,3927
13,2396,1787,2522
18,3697,2793,3944
18,3657,2764,3902
18,3075,2339,3302
18,3377,2483,3503
11,1765,1343,1894
19,2189,1556,2197
16,3046,2240,3164
