timeDuration, bytesRecvedOfApplication, sniffedPacketNum, sniffedSize
17,53360,43671,61747
19,16395,17521,24769
14,39224,33853,47864
18,54777,44668,63155
17,51042,42023,59416
19,45532,38211,54025
15,31492,28218,39895
16,45448,38082,53843
18,47505,39599,55989
11,31234,28017,39612
