timeDuration, bytesRecvedOfApplication, sniffedPacketNum, sniffedSize
11,2414,1844,2601
12,2682,2065,2915
20,4557,3405,4807
17,3850,2894,4089
20,4557,3394,4796
14,3134,2379,3359
19,4285,3184,4499
16,3595,2721,3843
15,3374,2567,3622
11,2427,1891,2669
