timeDuration, bytesRecvedOfApplication, sniffedPacketNum, sniffedSize
18,4144,8857,12520
15,3417,8343,11791
14,3198,8184,11567
16,3694,8538,12068
19,4390,9031,12764
16,3691,8535,12063
12,2749,7871,11124
17,3878,8670,12255
20,4647,9209,13015
11,2503,7699,10881
