timeDuration, bytesRecvedOfApplication, sniffedPacketNum, sniffedSize
18,3382,2484,3509
15,2715,2013,2843
14,2496,1858,2624
13,2361,1762,2488
18,3502,2572,3630
15,2751,2048,2881
14,2588,1922,2714
19,3639,2670,3769
16,3001,2214,3127
19,3739,2736,3865
